Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),Iteration_number
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,80,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,280,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,200,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,260,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,240,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,160,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,80,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,140,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,180,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,220,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,320,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,300,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,100,N/A,0,9,190,9,0,0,165.0,N/A,67.0,N/A,N/A,invalid,200
3,3,if _>=165 and _<168:||loaded_suggested_data["rate"]-=0.74||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,120,N/A,0,0,199,0,0,0,165.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,177.0,24.0,N/A,invalid,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,177.0,27.0,N/A,invalid,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,177.0,29.0,N/A,invalid,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_31||row_31,11,0,188,0,0,11,177.0,25.0,N/A,invalid,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,180,row_37||row_37||row_37||row_37||row_37||row_37,6,0,193,0,0,6,177.0,24.0,N/A,invalid,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,177.0,27.0,N/A,invalid,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,100,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,177.0,25.0,N/A,invalid,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,140,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,177.0,29.0,N/A,invalid,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,120,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,160,row_37,1,0,198,0,0,1,177.0,28.0,N/A,invalid,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,80,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,280,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,200,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,260,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,240,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,160,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,80,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,140,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,180,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,220,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,320,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,300,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,100,N/A,0,7,192,7,0,0,177.0,N/A,67.0,N/A,N/A,invalid,200
3,2,if _>=177 and _<194:||loaded_suggested_data["rate"]-=0.67||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,120,N/A,0,0,199,0,0,0,177.0,N/A,N/A,N/A,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,8,0,191,0,0,8,109.0,25.0,N/A,invalid,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_33||row_1,11,0,188,0,0,11,109.0,27.0,N/A,invalid,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,10,0,189,0,0,10,109.0,29.0,N/A,invalid,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,10,0,189,0,0,10,109.0,25.0,N/A,invalid,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,180,row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_1||row_37,10,0,189,0,0,10,109.0,25.0,N/A,invalid,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,10,0,189,0,0,10,109.0,27.0,N/A,invalid,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,100,row_1,1,0,198,0,0,1,109.0,168.0,N/A,59.0,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_37,10,0,189,0,0,10,109.0,25.0,N/A,invalid,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,140,row_1,1,0,198,0,0,1,109.0,168.0,N/A,59.0,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,9,0,190,0,0,9,109.0,29.0,N/A,invalid,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,120,row_1,1,0,198,0,0,1,109.0,168.0,N/A,59.0,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,160,row_37||row_1,2,0,197,0,0,2,109.0,28.0,N/A,invalid,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,80,row_1,1,0,198,0,0,1,109.0,168.0,N/A,59.0,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,280,row_37||row_37,2,0,197,0,0,2,109.0,109.0,N/A,0.0,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,200,row_37||row_37,2,29,168,29,0,2,109.0,109.0,163.0,0.0,54.0,54.0,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,260,row_37,1,0,198,0,0,1,109.0,109.0,N/A,0.0,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,240,row_37||row_37,2,13,184,13,0,2,109.0,109.0,173.0,0.0,64.0,64.0,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,160,row_37||row_37,2,41,156,41,0,2,109.0,109.0,154.0,0.0,45.0,45.0,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,80,row_37||row_37,2,40,157,40,0,2,109.0,109.0,155.0,0.0,46.0,46.0,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,140,row_37||row_37,2,46,151,46,0,2,109.0,109.0,150.0,0.0,41.0,41.0,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,180,row_37||row_37,2,35,162,35,0,2,109.0,109.0,158.0,0.0,49.0,49.0,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,220,row_37||row_37,2,23,174,23,0,2,109.0,109.0,167.0,0.0,58.0,58.0,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,320,row_37||row_37,2,0,197,0,0,2,109.0,109.0,N/A,0.0,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,300,row_37||row_37,2,0,197,0,0,2,109.0,109.0,N/A,0.0,N/A,N/A,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,100,row_28||row_37||row_37,3,47,149,47,0,3,109.0,37.0,149.0,invalid,112.0,40.0,200
3,6,if _>=109 and _<167:||loaded_suggested_data["rate"]-=1.61||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,120,row_37||row_37,2,48,149,48,0,2,109.0,109.0,148.0,0.0,39.0,39.0,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,8,0,191,0,0,8,69.0,25.0,N/A,invalid,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1,11,0,188,0,0,11,69.0,27.0,N/A,invalid,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,10,0,189,0,0,10,69.0,29.0,N/A,invalid,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,69.0,25.0,N/A,invalid,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,180,row_37||row_37||row_37||row_37||row_37||row_37,6,0,193,0,0,6,69.0,24.0,N/A,invalid,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1,10,0,189,0,0,10,69.0,27.0,N/A,invalid,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,100,N/A,0,0,199,0,0,0,69.0,N/A,N/A,N/A,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,69.0,25.0,N/A,invalid,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,140,row_1||row_1,2,0,197,0,0,2,69.0,104.0,N/A,35.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1,11,0,188,0,0,11,69.0,29.0,N/A,invalid,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,120,N/A,0,0,199,0,0,0,69.0,N/A,N/A,N/A,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,160,N/A,0,0,199,0,0,0,69.0,N/A,N/A,N/A,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,80,N/A,0,0,199,0,0,0,69.0,N/A,N/A,N/A,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,69.0,69.0,N/A,0.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,69.0,69.0,N/A,0.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37,7,0,192,0,0,7,69.0,69.0,N/A,0.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,69.0,69.0,N/A,0.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,160,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,10,0,189,0,0,10,69.0,69.0,N/A,0.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,80,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,25,165,25,0,9,69.0,69.0,93.0,0.0,24.0,24.0,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,140,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,10,19,170,19,0,10,69.0,69.0,98.0,0.0,29.0,29.0,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,180,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,0,190,0,0,9,69.0,69.0,N/A,0.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,69.0,69.0,N/A,0.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,69.0,69.0,N/A,0.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,0,191,0,0,8,69.0,69.0,N/A,0.0,N/A,N/A,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,100,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,10,45,149,40,5,5,69.0,69.0,68.0,0.0,-1.0,invalid,200
3,10,if _>=69 and _<87:||loaded_suggested_data["rate"]-=3.0||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientA,120,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,10,29,160,29,0,10,69.0,69.0,91.0,0.0,22.0,22.0,200
3,4,if _>=52 and _<100:||loaded_suggested_data["rate"]-=1.21||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_1||row_1||row_1,12,0,187,0,0,12,52.0,25.0,N/A,invalid,N/A,N/A,200
3,4,if _>=52 and _<100:||loaded_suggested_data["rate"]-=1.21||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1||row_6,11,0,188,0,0,11,52.0,28.0,N/A,invalid,N/A,N/A,200
3,4,if _>=52 and _<100:||loaded_suggested_data["rate"]-=1.21||if loaded_suggested_data["rate"]<0:||  loaded_suggested_data["rate"]= 0,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_1||row_1,11,0,188,0,0,11,52.0,29.0,N/A,invalid,N/A,N/A,200
